,PGM_SYS_ACRNMS,PERMIT_TYPE,PERMID_ID,PRIMARY_NAME,LATITUDE83,LONGITUDE83,HUC_CODE,FRS_FACILITY_DETAIL_REPORT_URL
62882,NPDES:ORR323737,NPDES,ORR323737,PANKEY PIT,44.3955,-124.0328,17100205,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069582687
62896,NPDES:ORR10F597,NPDES,ORR10F597,TINY TRANQUILITY TINY HOME AND RV PARK,44.395242,-124.084119,17100205,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070527769
62915,NPDES:ORR103145,NPDES,ORR103145,WHISPERING WOODS SUBDIVISION,44.4085,-124.0351,17100205,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069564885
62921,NPDES:ORU000430,NPDES,ORU000430,CARMAN RANCH - FEEDLOT,45.60786,-117.55753,17060105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006661709
62933,NPDES:ORR10E734,NPDES,ORR10E734,WALLOWA RIVER - BAKER RESTORATION FISH HABITAT - PHASE 1,45.592344,-117.579235,17060105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048373
62998,NPDES:OR0054917,NPDES,OR0054917,WARM SPRINGS NATIONAL FISH HATCHERY,44.86158,-121.245825,17070306,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045293810
63034,NPDES:ORR10E382,NPDES,ORR10E382,ALEXANDROFF DENTISTRY,46.1497,-123.9197,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069597546
63035,NPDES:ORR10C795,NPDES,ORR10C795,ANN MARIE PARK SUBDIVISION,46.16612,-123.94066,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069579254
63037,NPDES:ORR10E337,NPDES,ORR10E337,ASTORIA FORD,46.14516,-123.91226,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069585700
63039,NPDES:ORR10E061,NPDES,ORR10E061,ASTORIA REGIONAL AIRPORT - RUNWAY 13-31 REHABILITATION,46.155402,-123.882187,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048275
63071,NPDES:ORG400001,NPDES,ORG400001,JOHN DAY FLOAT LLC,46.12633,-123.92971,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069568881
63072,NPDES:ORR10F424,NPDES,ORR10F424,JUNIPER GARDENS SUBDIVISION,46.163,-123.9415,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070263197
63077,NPDES:ORR10C352,NPDES,ORR10C352,NORTH COAST RETAIL,46.1452,-123.9152,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069574883
63079,NPDES:ORR10F087,NPDES,ORR10F087,NORTH COAST RETAIL CENTER - LOT 4,46.1467,-123.9172,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231773
63084,NPDES:ORG520006,NPDES,ORG520006,OREGON OCEAN SEAFOODS,46.145,-123.9254,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069585657
63096,NPDES:ORR10F401,NPDES,ORR10F401,ROOSEVELT SUBDIVISION,46.14,-123.909,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070264808
63104,NPDES:ORR10F915,NPDES,ORR10F915,TAXIWAY A WEST IMPROVEMENTS,46.155402,-123.882187,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070627611
63106,NPDES:ORR10E903,NPDES,ORR10E903,TRACT A APARTMENTS,46.1441,-123.9026,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229306
63107,NPDES:ORR127194,NPDES,ORR127194,TRAILS END RECOVERY,46.153,-123.89,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069599330
63109,NPDES:ORR10C955,NPDES,ORR10C955,TRONDHEIM ACRES,46.15531,-123.90495,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069558712
63111,NPDES:ORR10E914,NPDES,ORR10E914,UPLAND DISPOSAL SITE,46.1434,-123.8862,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070226953
63117,NPDES:ORR10D686,NPDES,ORR10D686,WALMART STORE 5861-01,46.1452,-123.9166,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069564082
63134,NPDES:ORR10E803,NPDES,ORR10E803,WATERFRONT LANDING TRAIL SUBDIVISION,46.1721,-123.92511,17080006,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230930
63187,NPDES:ORR10E404,NPDES,ORR10E404,WY'EAST SOLAR PHOTOVOLTAIC PROJECT,45.5877,-120.5977,17070204,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069585372
63205,NPDES:ORR10F033,NPDES,ORR10F033,MT HOOD VILLAGE RV,45.3594,-121.9969,17080001,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231513
63259,NPDES:ORR10F560,NPDES,ORR10F560,BILLIE MOFFIT RESIDENCE,45.33818,-122.684239,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070531038
63263,NPDES:ORR10E359,NPDES,ORR10E359,BOLTON RESERVOIR REPLACEMENT,45.3681,-122.6248,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069562422
63280,NPDES:ORR10F459,NPDES,ORR10F459,CHENE BLANC,45.39622,-122.65549,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070501630
63318,NPDES:ORR10F709,NPDES,ORR10F709,FERNDELL ESTATES,45.3969,-122.6403,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625865
63353,NPDES:ORR10E991,NPDES,ORR10E991,HIDDEN FALLS 3,45.4183,-122.5046,17090011,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070159962
63449,NPDES:ORR10E364,NPDES,ORR10E364,PETES MTN ESTATES TRACT 1,45.3394,-122.6612,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069559301
63527,NPDES:ORR10E542,NPDES,ORR10E542,SUNSET PRIMARY SCHOOL,45.36098,-122.6269,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069587780
63529,NPDES:ORR10E954,NPDES,ORR10E954,TANNER RIDGE,45.36835,-122.644135,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070163432
63549,NPDES:ORR10E335,NPDES,ORR10E335,WEATHERVIEW ESTATES SUBDIVISION,45.359,-122.6493,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069576453
63562,NPDES:ORU000034,NPDES,ORU000034,"WEST LINN, CITY OF",NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011005615
63620,NPDES:ORR10E468,NPDES,ORR10E468,CHOPIN WIND LLC,45.888,-118.468,17070102,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069583702
63624,NPDES:ORR121579,NPDES,ORR121579,J & J SNACK FOODS,45.81949,-118.42633,17070102,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069583258
63645,NPDES:ORR10E561,NPDES,ORR10E561,CREST WESTPORT SLOUGH HABITAT RESTORATION,46.1212,-123.3408,17080003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069559294
63708,NPDES:ORR10D998,NPDES,ORR10D998,ANTELOPE INDUSTRIAL PARK SUBDIVISION,42.42736,-122.86791,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069598297
63710,NPDES:ORR10F105,NPDES,ORR10F105,ANTIOCH MARIJUANA PRODUCTION FACILITY,42.48954,-122.89171,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228516
63742,NPDES:ORR801348,NPDES,ORR801348,"CROMAN CORP., LOGGING DIVISION",42.42946,-122.87619,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069586059
63761,NPDES:ORR10D872,NPDES,ORR10D872,GRADING PLAN - AVENUE G,42.4356,-122.8619,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069600328
63764,NPDES:ORR10F527,NPDES,ORR10F527,HOPKINS CANAL PIPING PROJECT,42.4318,-122.7448,17100307,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070506831
63779,NPDES:ORR321112,NPDES,ORR321112,KNIFE RIVER HIGHWAY 140,42.4357,-122.7549,17100307,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069598652
63788,NPDES:ORR10D954,NPDES,ORR10D954,LISK ESTATES PHASE 2,42.4397,-122.8172,17100307,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069565982
63819,NPDES:ORR10E457,NPDES,ORR10E457,PATRIOT STATION,42.4377,-122.8347,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069603637
63845,NPDES:ORR603287,NPDES,ORR603287,SCHNITZER STEEL PRODUCTS CO. - WHITE CITY,42.43685,-122.84441,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069562547
63850,NPDES:ORR221147,NPDES,ORR221147,SPECTRUM DIVISION,42.437,-122.8728,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067181757
63898,NPDES:ORR10F238,NPDES,ORR10F238,ZULU CHARLIE,42.4441,-122.8483,17100307,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070226644
63905,NPDES:ORU000373,NPDES,ORU000373,H AND H RANCH,42.362718,-123.543003,17100309,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009155617
63916,NPDES:ORU000200,NPDES,ORU000200,VETERANS AFFAIRS,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011004251
63923,NPDES:ORR323631,NPDES,ORR323631,BRAXLING TRUCKING,45.0447,-123.4764,17090008,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069571289
63964,NPDES:ORG383538,NPDES,ORG383538,WILLAMINA WTP,45.07972,-123.48804,17090008,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069608357
63974,NPDES:ORR10F566,NPDES,ORR10F566,LOUD CITY FARMS ESCP,42.28229,-123.27758,17100309,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070529824
64021,NPDES:ORR10E430,NPDES,ORR10E430,ADVANCE ROAD MIDDLE SCHOOL,45.3152,-122.741,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069559739
64056,NPDES:ORR10E798,NPDES,ORR10E798,CHARBONNEAU RANGE,45.2894,-122.7547,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231794
64063,NPDES:ORR108356,NPDES,ORR108356,CITY OF WILSONVILLE ENGINEERING DEPARTMENT,45.2976,-122.7599,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069573278
64092,NPDES:ORR10F687,NPDES,ORR10F687,FROG POND MEADOWS,45.3202,-122.7458,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070626795
64102,NPDES:ORR10D762,NPDES,ORR10D762,GRANDE POINTE AT VILLEBOIS,45.30572,-122.805195,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069605886
64141,NPDES:ORR10F408,NPDES,ORR10F408,MORGAN FARM,45.3191,-122.7538,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070264621
64157,NPDES:ORR807304,NPDES,ORR807304,PACIFIC FOODS - WILSONVILLE DISTRIBUTION FACILITY,45.32324,-122.77244,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069602184
64168,NPDES:ORR10C788,NPDES,ORR10C788,POLYGON AT VILLEBOIS,45.3097,-122.79171,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069560157
64187,NPDES:ORR10D314,NPDES,ORR10D314,SSI EXPANSION & NEW BLDGS,45.32628,-122.77466,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069597136
64190,NPDES:ORR10F409,NPDES,ORR10F409,STAFFORD MEADOWS,45.3186,-122.7472,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070262960
64221,NPDES:ORU000387,NPDES,ORU000387,WIL-VIEW FARMS,45.280318,-122.834825,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011003396
64225,NPDES:ORR10D176,NPDES,ORR10D176,WILLAMETTE LANDING,45.29447,-122.7641,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069565358
64242,NPDES:ORR10E130,NPDES,ORR10E130,WILSONVILLE SUBARU,45.29977,-122.77132,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067178798
64250,NPDES:ORR800398,NPDES,ORR800398,WRI MATERIAL RECOVERY FACILITY,45.33186,-122.78227,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069573660
64267,NPDES:ORR10F901,NPDES,ORR10F901,SALMON HARBOR RV RESORT EXPANSION,43.68023,-124.18507,17100303,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625696
64268,NPDES:ORG523517,NPDES,ORG523517,SPORTSMEN CANNERY & SMOKE HOUSE,43.67918,-124.175943,17100303,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069609114
64282,NPDES:ORR10F549,NPDES,ORR10F549,LOOKINGGLASS CREEK ESTATES PHASE III,43.12319,-123.43616,17100302,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070503551
64284,NPDES:ORR10F662,NPDES,ORR10F662,LOVELACE HEIGHTS SUBDIVISION,43.11943,-123.40296,17100302,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625979
64287,NPDES:ORR10E559,NPDES,ORR10E559,O'REILLY AUTO PART STORE,43.12048,-123.41345,17100302,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069594530
64308,NPDES:ORR10F525,NPDES,ORR10F525,420 WARNER ROAD ESCP,42.702983,-123.379602,17100310,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070500701
64331,NPDES:ORR10F083,NPDES,ORR10F083,ESTATES AT SOUTH RIVERWOOD,45.531,-122.426,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231271
64339,NPDES:ORR10E443,NPDES,ORR10E443,MKC - DEMOLITION PROJECT,45.53125,-122.43365,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069562556
64344,NPDES:ORR10B082,NPDES,ORR10B082,PALACE COURT,45.527695,-122.420584,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069560987
64353,NPDES:ORR10F445,NPDES,ORR10F445,WOOD VILLAGE COMMONS,45.53765,-122.41836,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070265465
64354,NPDES:ORR102202,NPDES,ORR102202,WOOD VILLAGE SITE,45.54256,-122.4154,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069583043
64396,NPDES:ORR10E946,NPDES,ORR10E946,BOONES CROSSING IV & V,45.1354,-122.8618,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070227266
64402,NPDES:ORR10F643,NPDES,ORR10F643,CASE CREEK SOLAR,45.16999,-122.91464,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070628234
64417,NPDES:ORR10F201,NPDES,ORR10F201,COLONIA UNIDAD,45.15026,-122.8411,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229090
64418,NPDES:ORR807317,NPDES,ORR807317,COLUMBIA HELICOPTERS,45.15383,-122.83854,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069596477
64429,NPDES:ORR10F141,NPDES,ORR10F141,DO IT BEST PAVEMENT EXPANSION,45.15195,-122.88636,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070227524
64438,NPDES:ORR10F602,NPDES,ORR10F602,FIRST STREET IMPROVEMENTS,45.143,-122.8572,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070530038
64440,NPDES:ORR801809,NPDES,ORR801809,"FIRST STUDENT, INC. #10878 - WOODBURN",45.15417,-122.83126,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069596119
64454,NPDES:ORR10F846,NPDES,ORR10F846,I AND E CONSTRUCTION YARD,45.153871,-122.838489,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070627371
64455,NPDES:ORR10E842,NPDES,ORR10E842,INTERSTATE SOLAR FACILITY,45.1286,-122.9001,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070162342
64459,NPDES:ORR10D816,NPDES,ORR10D816,KALUGIN ESTATES,45.145199,-122.83426,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048274
64472,NPDES:ORR10D756,NPDES,ORR10D756,LEGION PARK IMPROVEMENTS,45.14806,-122.84121,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110066885696
64490,NPDES:ORR10F490,NPDES,ORR10F490,MID-VALLEY COMMUNITY CHURCH - ATHLETIC BUILDING ADDITION,45.14136,-122.84782,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070503552
64495,NPDES:ORR10F014,NPDES,ORR10F014,MT. HOOD SELF STORAGE,45.15163,-122.84301,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229618
64496,NPDES:ORR10D028,NPDES,ORR10D028,MYCF EAST CAMPUS HOUSING,45.1558,-122.8208,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069604672
64501,NPDES:ORR10E112,NPDES,ORR10E112,NORTHWEST SENIOR AND DISABILITY SERVICES,45.15171,-122.839,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069586175
64508,NPDES:ORR216054,NPDES,ORR216054,"PAC MET, INC.",45.1583,-122.83699,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069601540
64514,NPDES:ORR221241,NPDES,ORR221241,PLANT 380,45.15914,-122.83195,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110066868447
64517,NPDES:ORR321565,NPDES,ORR321565,QUALITY CONCRETE,45.16263,-122.87365,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069573571
64522,NPDES:ORU000364,NPDES,ORU000364,RUFFING DAIRY,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011003332
64535,NPDES:ORR10F719,NPDES,ORR10F719,SMITH CREEK DEVELOPMENT - PHASE 1A,45.13821,-122.86734,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070624961
64542,NPDES:ORR10F665,NPDES,ORR10F665,TL 4100 DRAINAGE IMPROVEMENTS,45.1391,-122.86359,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625192
64550,NPDES:ORU000500,NPDES,ORU000500,UNITED PACIFIC FOREST PRODUCTS,45.15566,-122.83627,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070617453
64555,NPDES:ORR10F132,NPDES,ORR10F132,VILLA ESPERANZA (LINCOLN STREET APARTMENTS),45.1435,-122.8411,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229035
64558,NPDES:ORR10E975,NPDES,ORR10E975,WASHINGTON ELEMENTARY SCHOOL,45.14318,-122.84636,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228161
64564,NPDES:ORR237045,NPDES,ORR237045,"WILBUR-ELLIS COMPANY LLC, WOODBURN",45.14509,-122.85322,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048394
64591,NPDES:ORR10E451,NPDES,ORR10E451,WOODBURN STATION,45.15175,-122.884105,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069562253
64601,NPDES:ORR10F807,NPDES,ORR10F807,WOODLAND CROSSING APARTMENTS,45.158,-122.882,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070626415
64603,NPDES:ORR323380,NPDES,ORR323380,HURLIMAN QUARRY,45.2139,-123.9436,17100203,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069573580
64632,NPDES:ORR10F325,NPDES,ORR10F325,YRFPD MAIN STATION,44.32402,-124.10134,17100205,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070265155
64633,NPDES:ORR10E925,NPDES,ORR10E925,2016 BOND IMPROVEMENT PROJECT,45.34327,-123.18782,17090008,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228158
